report_investigation_date,county,age_group,sex,case_count
2020-04-13,ALLEN,20-29,F,2
2020-04-13,ALLEN,50-59,M,1
2020-04-13,ALLEN,30-39,F,1
2020-04-13,ALLEN,40-49,M,2
2020-04-13,BLACKFORD,30-39,F,1
2020-04-13,BOONE,40-49,M,2
2020-04-13,BOONE,30-39,F,1
2020-04-13,BOONE,50-59,M,1
2020-04-13,BOONE,70-79,F,3
2020-04-13,BOONE,60-69,M,1
2020-04-13,BOONE,40-49,F,1
2020-04-13,BOONE,70-79,M,1
2020-04-13,BOONE,60-69,F,1
2020-04-13,BOONE,80+,F,10
2020-04-13,CARROLL,30-39,M,1
2020-04-13,CASS,40-49,M,1
2020-04-13,CLARK,20-29,F,1
2020-04-13,CLARK,20-29,M,1
2020-04-13,CLARK,40-49,F,2
2020-04-13,CLARK,60-69,F,2
2020-04-13,CLARK,40-49,M,1
2020-04-13,CLARK,80+,M,1
2020-04-13,CLARK,60-69,M,1
2020-04-13,CLARK,70-79,M,1
2020-04-13,CLARK,70-79,F,3
2020-04-13,CLARK,30-39,F,1
2020-04-13,DAVIESS,20-29,F,1
2020-04-13,DAVIESS,40-49,M,1
2020-04-13,DECATUR,80+,F,8
2020-04-13,DECATUR,50-59,F,1
2020-04-13,DECATUR,70-79,F,4
2020-04-13,DECATUR,70-79,M,2
2020-04-13,DECATUR,80+,M,6
2020-04-13,DECATUR,60-69,F,2
2020-04-13,DECATUR,20-29,M,1
2020-04-13,DELAWARE,80+,F,2
2020-04-13,DELAWARE,60-69,M,1
2020-04-13,ELKHART,30-39,M,2
2020-04-13,ELKHART,80+,U,1
2020-04-13,ELKHART,60-69,F,2
2020-04-13,ELKHART,60-69,M,1
2020-04-13,ELKHART,30-39,F,1
2020-04-13,ELKHART,40-49,F,5
2020-04-13,ELKHART,50-59,F,1
2020-04-13,ELKHART,40-49,M,1
2020-04-13,FLOYD,80+,M,1
2020-04-13,FLOYD,0-19,F,1
2020-04-13,FRANKLIN,20-29,M,1
2020-04-13,FRANKLIN,40-49,M,2
2020-04-13,FRANKLIN,40-49,F,1
2020-04-13,FRANKLIN,60-69,F,1
2020-04-13,FRANKLIN,0-19,M,1
2020-04-13,FRANKLIN,50-59,M,1
2020-04-13,GRANT,50-59,F,1
2020-04-13,GRANT,60-69,F,1
2020-04-13,GRANT,60-69,M,1
2020-04-13,GREENE,50-59,F,1
2020-04-13,HAMILTON,80+,M,2
2020-04-13,HAMILTON,70-79,M,2
2020-04-13,HAMILTON,30-39,F,1
2020-04-13,HANCOCK,60-69,F,1
2020-04-13,HARRISON,50-59,F,1
2020-04-13,HARRISON,30-39,F,1
2020-04-13,HENDRICKS,50-59,M,2
2020-04-13,HENDRICKS,0-19,F,1
2020-04-13,HENDRICKS,40-49,F,4
2020-04-13,HENDRICKS,50-59,F,1
2020-04-13,HENDRICKS,80+,F,4
2020-04-13,HENDRICKS,80+,M,1
2020-04-13,HENDRICKS,30-39,F,2
2020-04-13,HENDRICKS,60-69,M,1
2020-04-13,HENDRICKS,70-79,F,1
2020-04-13,JASPER,80+,M,1
2020-04-13,JASPER,80+,F,1
2020-04-13,JEFFERSON,50-59,M,1
2020-04-13,JEFFERSON,40-49,M,1
2020-04-13,JEFFERSON,30-39,M,1
2020-04-13,JENNINGS,20-29,M,1
2020-04-13,JENNINGS,50-59,F,1
2020-04-13,JENNINGS,50-59,M,1
2020-04-13,JOHNSON,50-59,M,1
2020-04-13,JOHNSON,30-39,F,1
2020-04-13,JOHNSON,40-49,M,1
2020-04-13,JOHNSON,40-49,F,1
2020-04-13,JOHNSON,50-59,F,1
2020-04-13,LAKE,80+,F,2
2020-04-13,LAKE,30-39,M,3
2020-04-13,LAKE,70-79,M,3
2020-04-13,LAKE,20-29,F,1
2020-04-13,LAKE,50-59,F,5
2020-04-13,LAKE,60-69,F,2
2020-04-13,LAKE,40-49,F,1
2020-04-13,LAKE,30-39,F,2
2020-04-13,LAKE,0-19,F,1
2020-04-13,LAKE,50-59,M,1
2020-04-13,LAKE,70-79,F,1
2020-04-13,LAKE,60-69,M,2
2020-04-13,LAKE,40-49,M,2
2020-04-13,LAPORTE,50-59,M,1
2020-04-13,LAPORTE,20-29,F,1
2020-04-13,LAWRENCE,80+,M,1
2020-04-13,LAWRENCE,20-29,M,1
2020-04-13,MADISON,40-49,F,1
2020-04-13,MADISON,60-69,F,1
2020-04-13,MARION,0-19,F,1
2020-04-13,MARION,30-39,M,1
2020-04-13,MARION,80+,M,1
2020-04-13,MARION,80+,F,3
2020-04-13,MARION,30-39,F,4
2020-04-13,MARION,70-79,F,2
2020-04-13,MARION,40-49,F,5
2020-04-13,MARION,50-59,F,1
2020-04-13,MARION,0-19,M,1
2020-04-13,MARION,20-29,F,4
2020-04-13,MARION,50-59,M,5
2020-04-13,MARION,60-69,M,7
2020-04-13,MARION,20-29,M,3
2020-04-13,MARION,70-79,M,4
2020-04-13,MARION,40-49,M,4
2020-04-13,MIAMI,40-49,F,1
2020-04-13,MONROE,60-69,F,1
2020-04-13,MONROE,30-39,F,1
2020-04-13,MONROE,80+,F,1
2020-04-13,MONTGOMERY,40-49,F,1
2020-04-13,MORGAN,40-49,F,1
2020-04-13,NOBLE,70-79,M,1
2020-04-13,OWEN,20-29,F,1
2020-04-13,PORTER,50-59,F,1
2020-04-13,PORTER,50-59,M,2
2020-04-13,PORTER,30-39,M,1
2020-04-13,PORTER,40-49,M,2
2020-04-13,PORTER,70-79,F,1
2020-04-13,PUTNAM,0-19,F,2
2020-04-13,PUTNAM,20-29,F,1
2020-04-13,PUTNAM,50-59,F,1
2020-04-13,RIPLEY,40-49,F,1
2020-04-13,SCOTT,20-29,F,1
2020-04-13,SHELBY,50-59,F,1
2020-04-13,ST JOSEPH,60-69,F,1
2020-04-13,ST JOSEPH,0-19,F,4
2020-04-13,ST JOSEPH,0-19,M,1
2020-04-13,ST JOSEPH,20-29,F,2
2020-04-13,ST JOSEPH,40-49,M,2
2020-04-13,ST JOSEPH,30-39,F,6
2020-04-13,ST JOSEPH,30-39,M,4
2020-04-13,ST JOSEPH,50-59,F,5
2020-04-13,ST JOSEPH,70-79,F,1
2020-04-13,ST JOSEPH,70-79,M,2
2020-04-13,ST JOSEPH,80+,F,2
2020-04-13,ST JOSEPH,60-69,M,3
2020-04-13,ST JOSEPH,40-49,F,6
2020-04-13,ST JOSEPH,20-29,M,1
2020-04-13,ST JOSEPH,50-59,M,1
2020-04-13,UNION,80+,M,1
2020-04-13,VANDERBURGH,40-49,F,1
2020-04-13,VANDERBURGH,50-59,M,1
2020-04-13,VANDERBURGH,60-69,F,1
2020-04-13,VANDERBURGH,30-39,F,1
2020-04-13,WARRICK,60-69,F,1
2020-04-13,WHITE,0-19,M,1
2020-04-13,WHITLEY,60-69,M,1
2020-04-14,ALLEN,20-29,M,1
2020-04-14,ALLEN,30-39,M,1
2020-04-14,ALLEN,60-69,M,1
2020-04-14,ALLEN,40-49,M,2
2020-04-14,ALLEN,40-49,F,4
2020-04-14,ALLEN,50-59,F,3
2020-04-14,BARTHOLOMEW,50-59,F,1
2020-04-14,BARTHOLOMEW,60-69,F,1
2020-04-14,BARTHOLOMEW,70-79,F,1
2020-04-14,BARTHOLOMEW,70-79,M,1
2020-04-14,BENTON,30-39,M,1
2020-04-14,BOONE,70-79,F,1
2020-04-14,BOONE,30-39,F,2
2020-04-14,BOONE,80+,F,1
2020-04-14,BOONE,60-69,M,1
2020-04-14,BOONE,70-79,M,1
2020-04-14,CASS,40-49,F,1
2020-04-14,CASS,50-59,M,1
2020-04-14,CASS,50-59,F,2
2020-04-14,CLARK,50-59,M,1
2020-04-14,CLARK,20-29,M,1
2020-04-14,CLARK,30-39,M,1
2020-04-14,CLAY,70-79,M,1
2020-04-14,CLINTON,50-59,F,1
2020-04-14,DAVIESS,60-69,F,1
2020-04-14,DAVIESS,80+,F,5
2020-04-14,DAVIESS,70-79,F,1
2020-04-14,DAVIESS,70-79,M,1
2020-04-14,DAVIESS,80+,M,1
2020-04-14,DEARBORN,50-59,F,1
2020-04-14,DECATUR,30-39,F,1
2020-04-14,DECATUR,80+,M,1
2020-04-14,DELAWARE,50-59,M,2
2020-04-14,DELAWARE,20-29,F,1
2020-04-14,DELAWARE,40-49,M,1
2020-04-14,DUBOIS,50-59,M,1
2020-04-14,ELKHART,30-39,F,1
2020-04-14,ELKHART,20-29,F,1
2020-04-14,ELKHART,20-29,U,1
2020-04-14,ELKHART,40-49,M,1
2020-04-14,ELKHART,60-69,M,1
2020-04-14,FLOYD,60-69,M,1
2020-04-14,FLOYD,20-29,M,1
2020-04-14,FRANKLIN,80+,F,1
2020-04-14,GRANT,80+,F,1
2020-04-14,GREENE,60-69,F,1
2020-04-14,GREENE,50-59,F,1
2020-04-14,GREENE,0-19,F,1
2020-04-14,HAMILTON,50-59,F,1
2020-04-14,HAMILTON,70-79,F,1
2020-04-14,HAMILTON,70-79,U,1
2020-04-14,HAMILTON,50-59,M,1
2020-04-14,HAMILTON,40-49,M,2
2020-04-14,HAMILTON,60-69,M,1
2020-04-14,HAMILTON,0-19,F,1
2020-04-14,HAMILTON,80+,F,2
2020-04-14,HANCOCK,60-69,F,1
2020-04-14,HANCOCK,50-59,F,1
2020-04-14,HANCOCK,30-39,F,1
2020-04-14,HANCOCK,50-59,M,1
2020-04-14,HANCOCK,70-79,F,1
2020-04-14,HANCOCK,40-49,F,1
2020-04-14,HARRISON,50-59,M,1
2020-04-14,HENDRICKS,30-39,M,2
2020-04-14,HENDRICKS,30-39,F,3
2020-04-14,HENDRICKS,20-29,F,1
2020-04-14,HENDRICKS,20-29,M,1
2020-04-14,HENDRICKS,50-59,F,1
2020-04-14,HENDRICKS,40-49,M,2
2020-04-14,HENDRICKS,70-79,M,1
2020-04-14,HENRY,60-69,F,1
2020-04-14,HOWARD,60-69,M,1
2020-04-14,HOWARD,30-39,F,1
2020-04-14,JACKSON,40-49,M,1
2020-04-14,JACKSON,50-59,M,2
2020-04-14,JACKSON,30-39,F,1
2020-04-14,JASPER,50-59,F,1
2020-04-14,JENNINGS,80+,M,1
2020-04-14,JOHNSON,70-79,M,4
2020-04-14,JOHNSON,50-59,M,1
2020-04-14,JOHNSON,30-39,F,2
2020-04-14,JOHNSON,30-39,M,1
2020-04-14,JOHNSON,40-49,F,1
2020-04-14,JOHNSON,70-79,F,3
2020-04-14,JOHNSON,20-29,F,1
2020-04-14,JOHNSON,80+,F,4
2020-04-14,JOHNSON,80+,M,2
2020-04-14,KNOX,70-79,M,1
2020-04-14,LAGRANGE,50-59,U,1
2020-04-14,LAKE,60-69,M,9
2020-04-14,LAKE,40-49,F,6
2020-04-14,LAKE,80+,M,2
2020-04-14,LAKE,50-59,M,8
2020-04-14,LAKE,60-69,F,3
2020-04-14,LAKE,70-79,F,2
2020-04-14,LAKE,50-59,F,4
2020-04-14,LAKE,80+,F,3
2020-04-14,LAKE,30-39,F,6
2020-04-14,LAKE,70-79,M,1
2020-04-14,LAKE,20-29,F,4
2020-04-14,LAKE,30-39,M,4
2020-04-14,LAKE,40-49,M,1
2020-04-14,LAKE,0-19,F,1
2020-04-14,LAPORTE,20-29,M,1
2020-04-14,LAPORTE,60-69,M,1
2020-04-14,LAPORTE,50-59,M,1
2020-04-14,LAPORTE,40-49,M,1
2020-04-14,LAPORTE,70-79,M,2
2020-04-14,MADISON,30-39,F,2
2020-04-14,MADISON,80+,M,1
2020-04-14,MADISON,50-59,M,1
2020-04-14,MADISON,40-49,F,3
2020-04-14,MADISON,70-79,F,1
2020-04-14,MADISON,60-69,F,1
2020-04-14,MARION,50-59,F,27
2020-04-14,MARION,60-69,F,11
2020-04-14,MARION,70-79,F,6
2020-04-14,MARION,60-69,U,1
2020-04-14,MARION,30-39,F,12
2020-04-14,MARION,20-29,F,8
2020-04-14,MARION,40-49,M,13
2020-04-14,MARION,60-69,M,8
2020-04-14,MARION,80+,F,7
2020-04-14,MARION,80+,M,8
2020-04-14,MARION,0-19,M,1
2020-04-14,MARION,40-49,F,11
2020-04-14,MARION,20-29,M,13
2020-04-14,MARION,50-59,M,17
2020-04-14,MARION,70-79,M,2
2020-04-14,MARION,30-39,M,10
2020-04-14,MARSHALL,60-69,M,1
2020-04-14,MONROE,50-59,M,1
2020-04-14,MONROE,40-49,M,1
2020-04-14,MONROE,80+,F,1
2020-04-14,MONTGOMERY,20-29,F,1
2020-04-14,MONTGOMERY,30-39,M,1
2020-04-14,MORGAN,40-49,M,1
2020-04-14,NOBLE,80+,F,7
2020-04-14,NOBLE,30-39,F,1
2020-04-14,ORANGE,80+,M,1
2020-04-14,PERRY,50-59,M,1
2020-04-14,PORTER,40-49,M,1
2020-04-14,PORTER,20-29,F,1
2020-04-14,PORTER,30-39,M,1
2020-04-14,PORTER,40-49,F,1
2020-04-14,PORTER,30-39,F,1
2020-04-14,PORTER,50-59,M,1
2020-04-14,POSEY,20-29,M,1
2020-04-14,PUTNAM,40-49,M,1
2020-04-14,PUTNAM,60-69,F,1
2020-04-14,PUTNAM,40-49,F,1
2020-04-14,SHELBY,20-29,F,1
2020-04-14,SHELBY,70-79,M,1
2020-04-14,ST JOSEPH,20-29,M,3
2020-04-14,ST JOSEPH,80+,U,1
2020-04-14,ST JOSEPH,60-69,M,2
2020-04-14,ST JOSEPH,80+,M,1
2020-04-14,ST JOSEPH,20-29,U,1
2020-04-14,ST JOSEPH,0-19,F,2
2020-04-14,ST JOSEPH,70-79,F,2
2020-04-14,ST JOSEPH,20-29,F,2
2020-04-14,ST JOSEPH,40-49,M,5
2020-04-14,ST JOSEPH,50-59,F,3
2020-04-14,ST JOSEPH,30-39,F,4
2020-04-14,ST JOSEPH,40-49,F,3
2020-04-14,ST JOSEPH,60-69,F,1
2020-04-14,ST JOSEPH,0-19,M,2
2020-04-14,ST JOSEPH,30-39,M,7
2020-04-14,STEUBEN,40-49,F,1
2020-04-14,VERMILLION,30-39,M,1
2020-04-14,VIGO,50-59,F,1
2020-04-14,WARRICK,80+,F,1
2020-04-14,WARRICK,30-39,F,1
2020-04-14,WARRICK,70-79,F,1
2020-04-14,WAYNE,30-39,M,1
2020-04-14,WHITE,60-69,M,1
2020-04-15,ALLEN,20-29,M,1
2020-04-15,ALLEN,60-69,M,3
2020-04-15,ALLEN,70-79,M,6
2020-04-15,ALLEN,50-59,F,4
2020-04-15,ALLEN,70-79,F,2
2020-04-15,ALLEN,30-39,F,4
2020-04-15,ALLEN,60-69,F,2
2020-04-15,ALLEN,40-49,F,5
2020-04-15,ALLEN,80+,F,1
2020-04-15,ALLEN,20-29,F,7
2020-04-15,ALLEN,0-19,U,1
2020-04-15,ALLEN,30-39,M,2
2020-04-15,ALLEN,50-59,M,2
2020-04-15,ALLEN,40-49,M,5
2020-04-15,BARTHOLOMEW,50-59,F,1
2020-04-15,BARTHOLOMEW,70-79,M,1
2020-04-15,BENTON,70-79,M,1
2020-04-15,BOONE,70-79,F,2
2020-04-15,BOONE,60-69,F,1
2020-04-15,BOONE,50-59,M,2
2020-04-15,BROWN,60-69,M,1
2020-04-15,CASS,60-69,F,1
2020-04-15,CASS,30-39,M,1
2020-04-15,CASS,20-29,M,1
2020-04-15,CASS,30-39,F,1
2020-04-15,CLARK,70-79,M,1
2020-04-15,CLARK,50-59,F,1
2020-04-15,CLARK,60-69,F,1
2020-04-15,CLARK,70-79,F,1
2020-04-15,CLARK,20-29,F,2
2020-04-15,CLARK,40-49,F,1
2020-04-15,CLARK,20-29,M,2
2020-04-15,CLINTON,40-49,M,1
2020-04-15,DAVIESS,20-29,F,1
2020-04-15,DAVIESS,80+,M,1
2020-04-15,DAVIESS,70-79,M,1
2020-04-15,DECATUR,80+,F,3
2020-04-15,DECATUR,70-79,F,1
2020-04-15,DECATUR,60-69,F,1
2020-04-15,DEKALB,0-19,M,1
2020-04-15,DEKALB,30-39,M,1
2020-04-15,DEKALB,60-69,M,1
2020-04-15,DEKALB,40-49,F,1
2020-04-15,DELAWARE,80+,F,2
2020-04-15,DELAWARE,40-49,F,1
2020-04-15,DELAWARE,60-69,F,1
2020-04-15,DELAWARE,60-69,M,1
2020-04-15,DELAWARE,70-79,F,2
2020-04-15,ELKHART,60-69,M,1
2020-04-15,ELKHART,20-29,M,1
2020-04-15,ELKHART,80+,M,4
2020-04-15,ELKHART,20-29,F,2
2020-04-15,ELKHART,70-79,M,1
2020-04-15,ELKHART,70-79,F,1
2020-04-15,ELKHART,30-39,M,2
2020-04-15,ELKHART,60-69,F,1
2020-04-15,ELKHART,80+,F,1
2020-04-15,ELKHART,50-59,M,3
2020-04-15,FLOYD,60-69,F,1
2020-04-15,FLOYD,30-39,F,1
2020-04-15,FLOYD,70-79,M,1
2020-04-15,FLOYD,40-49,M,1
2020-04-15,FLOYD,80+,F,2
2020-04-15,FLOYD,40-49,F,3
2020-04-15,GRANT,70-79,F,1
2020-04-15,GRANT,80+,F,1
2020-04-15,GRANT,80+,M,1
2020-04-15,GRANT,40-49,F,1
2020-04-15,GREENE,20-29,F,1
2020-04-15,GREENE,30-39,F,1
2020-04-15,GREENE,80+,F,3
2020-04-15,GREENE,50-59,F,1
2020-04-15,GREENE,80+,M,1
2020-04-15,HAMILTON,50-59,M,2
2020-04-15,HAMILTON,20-29,F,2
2020-04-15,HAMILTON,40-49,M,3
2020-04-15,HAMILTON,50-59,F,3
2020-04-15,HAMILTON,30-39,F,1
2020-04-15,HAMILTON,30-39,M,2
2020-04-15,HAMILTON,80+,F,1
2020-04-15,HARRISON,40-49,F,1
2020-04-15,HARRISON,70-79,M,1
2020-04-15,HARRISON,80+,F,1
2020-04-15,HENDRICKS,60-69,M,3
2020-04-15,HENDRICKS,60-69,F,1
2020-04-15,HENDRICKS,40-49,F,2
2020-04-15,HENDRICKS,80+,M,2
2020-04-15,HENDRICKS,30-39,M,1
2020-04-15,HENDRICKS,20-29,F,1
2020-04-15,HENDRICKS,50-59,F,2
2020-04-15,HENDRICKS,40-49,M,1
2020-04-15,HENDRICKS,30-39,F,3
2020-04-15,HENDRICKS,80+,F,2
2020-04-15,HENRY,40-49,M,1
2020-04-15,HOWARD,50-59,M,2
2020-04-15,JACKSON,0-19,F,1
2020-04-15,JACKSON,20-29,M,1
2020-04-15,JENNINGS,70-79,M,1
2020-04-15,JENNINGS,50-59,M,1
2020-04-15,JENNINGS,40-49,M,1
2020-04-15,JOHNSON,60-69,M,2
2020-04-15,JOHNSON,30-39,F,1
2020-04-15,JOHNSON,30-39,M,1
2020-04-15,JOHNSON,40-49,M,2
2020-04-15,JOHNSON,50-59,F,2
2020-04-15,JOHNSON,60-69,F,2
2020-04-15,JOHNSON,40-49,F,1
2020-04-15,KOSCIUSKO,40-49,M,2
2020-04-15,LAGRANGE,40-49,F,1
2020-04-15,LAKE,30-39,M,1
2020-04-15,LAKE,50-59,F,15
2020-04-15,LAKE,50-59,M,7
2020-04-15,LAKE,60-69,M,8
2020-04-15,LAKE,40-49,F,8
2020-04-15,LAKE,30-39,F,16
2020-04-15,LAKE,70-79,F,2
2020-04-15,LAKE,40-49,U,1
2020-04-15,LAKE,20-29,M,6
2020-04-15,LAKE,60-69,U,2
2020-04-15,LAKE,80+,F,6
2020-04-15,LAKE,50-59,U,1
2020-04-15,LAKE,60-69,F,11
2020-04-15,LAKE,20-29,F,7
2020-04-15,LAKE,40-49,M,5
2020-04-15,LAKE,70-79,M,3
2020-04-15,LAKE,80+,M,3
2020-04-15,LAKE,0-19,M,2
2020-04-15,LAPORTE,20-29,F,1
2020-04-15,LAPORTE,60-69,M,6
2020-04-15,LAPORTE,30-39,M,21
2020-04-15,LAPORTE,50-59,M,17
2020-04-15,LAPORTE,20-29,M,10
2020-04-15,LAPORTE,70-79,M,2
2020-04-15,LAPORTE,40-49,M,12
2020-04-15,LAWRENCE,30-39,M,1
2020-04-15,LAWRENCE,50-59,M,1
2020-04-15,LAWRENCE,50-59,F,1
2020-04-15,MADISON,50-59,M,2
2020-04-15,MADISON,30-39,F,3
2020-04-15,MADISON,20-29,M,1
2020-04-15,MADISON,50-59,F,1
2020-04-15,MADISON,80+,F,3
2020-04-15,MARION,30-39,F,10
2020-04-15,MARION,50-59,F,6
2020-04-15,MARION,20-29,M,4
2020-04-15,MARION,0-19,M,2
2020-04-15,MARION,60-69,F,6
2020-04-15,MARION,70-79,F,10
2020-04-15,MARION,40-49,M,9
2020-04-15,MARION,80+,M,8
2020-04-15,MARION,70-79,M,7
2020-04-15,MARION,40-49,F,9
2020-04-15,MARION,60-69,M,8
2020-04-15,MARION,0-19,F,1
2020-04-15,MARION,50-59,M,12
2020-04-15,MARION,80+,F,4
2020-04-15,MARION,20-29,F,8
2020-04-15,MARION,30-39,M,5
2020-04-15,MARSHALL,40-49,M,1
2020-04-15,MARSHALL,60-69,F,1
2020-04-15,MIAMI,70-79,M,1
2020-04-15,MIAMI,40-49,F,1
2020-04-15,MIAMI,40-49,M,1
2020-04-15,MIAMI,0-19,M,1
2020-04-15,MONROE,40-49,M,1
2020-04-15,MONROE,50-59,M,1
2020-04-15,MONROE,60-69,M,2
2020-04-15,MONROE,20-29,F,1
2020-04-15,MONROE,20-29,M,1
2020-04-15,MONROE,50-59,F,1
2020-04-15,MORGAN,30-39,F,1
2020-04-15,MORGAN,20-29,M,1
2020-04-15,NOBLE,40-49,F,1
2020-04-15,ORANGE,40-49,F,1
2020-04-15,ORANGE,60-69,F,1
2020-04-15,ORANGE,50-59,F,1
2020-04-15,OWEN,50-59,M,1
2020-04-15,PORTER,20-29,F,4
2020-04-15,PORTER,40-49,F,2
2020-04-15,PORTER,50-59,F,5
2020-04-15,PORTER,30-39,F,2
2020-04-15,PORTER,60-69,M,2
2020-04-15,PUTNAM,50-59,M,1
2020-04-15,PUTNAM,40-49,F,1
2020-04-15,RIPLEY,60-69,M,1
2020-04-15,SCOTT,40-49,M,1
2020-04-15,SCOTT,20-29,M,1
2020-04-15,SHELBY,80+,F,6
2020-04-15,SHELBY,60-69,M,1
2020-04-15,SHELBY,70-79,F,1
2020-04-15,SPENCER,30-39,M,1
2020-04-15,ST JOSEPH,20-29,M,1
2020-04-15,ST JOSEPH,50-59,F,4
2020-04-15,ST JOSEPH,70-79,M,1
2020-04-15,ST JOSEPH,40-49,M,2
2020-04-15,ST JOSEPH,30-39,M,3
2020-04-15,ST JOSEPH,0-19,F,1
2020-04-15,ST JOSEPH,60-69,M,1
2020-04-15,ST JOSEPH,70-79,F,1
2020-04-15,ST JOSEPH,40-49,F,5
2020-04-15,ST JOSEPH,60-69,F,4
2020-04-15,ST JOSEPH,0-19,M,2
2020-04-15,ST JOSEPH,30-39,F,1
2020-04-15,ST JOSEPH,50-59,M,4
2020-04-15,STEUBEN,60-69,F,1
2020-04-15,SULLIVAN,70-79,M,1
2020-04-15,TIPPECANOE,50-59,M,1
2020-04-15,TIPPECANOE,20-29,F,1
2020-04-15,VANDERBURGH,30-39,M,2
2020-04-15,VANDERBURGH,40-49,M,2
2020-04-15,VANDERBURGH,50-59,M,1
2020-04-15,VIGO,40-49,M,1
2020-04-15,VIGO,60-69,F,1
2020-04-15,VIGO,30-39,F,1
2020-04-15,WABASH,60-69,F,1
2020-04-15,WARREN,60-69,F,1
2020-04-15,WARREN,50-59,M,1
2020-04-15,WARRICK,30-39,M,1
2020-04-15,WARRICK,80+,M,3
2020-04-15,WARRICK,50-59,F,1
2020-04-15,WARRICK,80+,F,2
2020-04-15,WARRICK,60-69,F,1
2020-04-15,WARRICK,20-29,F,1
2020-04-15,WASHINGTON,80+,M,1
2020-04-15,WAYNE,60-69,F,1
2020-04-15,WHITLEY,60-69,M,1
2020-04-16,ALLEN,60-69,F,3
2020-04-16,ALLEN,50-59,M,5
2020-04-16,ALLEN,20-29,F,5
2020-04-16,ALLEN,40-49,F,5
2020-04-16,ALLEN,70-79,F,1
2020-04-16,ALLEN,30-39,F,1
2020-04-16,ALLEN,20-29,M,1
2020-04-16,ALLEN,80+,F,4
2020-04-16,ALLEN,60-69,M,4
2020-04-16,ALLEN,70-79,M,7
2020-04-16,ALLEN,80+,M,2
2020-04-16,ALLEN,40-49,M,3
2020-04-16,ALLEN,50-59,F,4
2020-04-16,BARTHOLOMEW,40-49,M,2
2020-04-16,BARTHOLOMEW,80+,M,1
2020-04-16,BARTHOLOMEW,20-29,F,1
2020-04-16,BARTHOLOMEW,60-69,M,2
2020-04-16,BARTHOLOMEW,60-69,F,2
2020-04-16,BARTHOLOMEW,70-79,M,2
2020-04-16,BARTHOLOMEW,20-29,M,1
2020-04-16,BARTHOLOMEW,80+,F,1
2020-04-16,BOONE,80+,F,1
2020-04-16,BOONE,60-69,M,1
2020-04-16,BOONE,70-79,F,1
2020-04-16,BOONE,50-59,F,1
2020-04-16,BOONE,80+,U,2
2020-04-16,BOONE,80+,M,2
2020-04-16,BOONE,40-49,M,1
2020-04-16,BOONE,40-49,F,1
2020-04-16,CASS,50-59,M,1
2020-04-16,CASS,30-39,F,4
2020-04-16,CASS,20-29,F,1
2020-04-16,CASS,30-39,M,2
2020-04-16,CASS,50-59,F,1
2020-04-16,CASS,40-49,M,2
2020-04-16,CASS,40-49,F,1
2020-04-16,CASS,20-29,M,1
2020-04-16,CLARK,60-69,M,2
2020-04-16,CLARK,40-49,F,1
2020-04-16,CLARK,50-59,F,4
2020-04-16,CLARK,30-39,M,1
2020-04-16,CLINTON,50-59,F,1
2020-04-16,DAVIESS,60-69,F,1
2020-04-16,DAVIESS,70-79,F,1
2020-04-16,DAVIESS,80+,M,1
2020-04-16,DEARBORN,40-49,F,1
2020-04-16,DECATUR,20-29,F,1
2020-04-16,DECATUR,80+,F,2
2020-04-16,DECATUR,60-69,F,1
2020-04-16,DEKALB,20-29,F,1
2020-04-16,DELAWARE,70-79,M,1
2020-04-16,DELAWARE,40-49,F,2
2020-04-16,DELAWARE,60-69,M,1
2020-04-16,DELAWARE,40-49,M,1
2020-04-16,DELAWARE,80+,F,1
2020-04-16,DELAWARE,60-69,F,1
2020-04-16,ELKHART,50-59,U,1
2020-04-16,ELKHART,30-39,F,2
2020-04-16,ELKHART,60-69,F,2
2020-04-16,ELKHART,40-49,M,1
2020-04-16,ELKHART,30-39,M,1
2020-04-16,ELKHART,50-59,F,1
2020-04-16,ELKHART,40-49,F,2
2020-04-16,ELKHART,20-29,F,1
2020-04-16,FAYETTE,50-59,M,1
2020-04-16,FLOYD,70-79,F,1
2020-04-16,FLOYD,40-49,F,1
2020-04-16,FLOYD,80+,F,1
2020-04-16,FLOYD,20-29,M,2
2020-04-16,FOUNTAIN,60-69,M,1
2020-04-16,FRANKLIN,50-59,F,1
2020-04-16,FULTON,50-59,M,1
2020-04-16,GRANT,20-29,M,1
2020-04-16,GRANT,80+,F,1
2020-04-16,GREENE,50-59,M,1
2020-04-16,HAMILTON,20-29,F,1
2020-04-16,HAMILTON,40-49,M,1
2020-04-16,HAMILTON,30-39,F,2
2020-04-16,HAMILTON,40-49,F,4
2020-04-16,HAMILTON,70-79,M,2
2020-04-16,HAMILTON,70-79,F,2
2020-04-16,HAMILTON,30-39,M,3
2020-04-16,HAMILTON,50-59,M,1
2020-04-16,HAMILTON,80+,M,1
2020-04-16,HAMILTON,50-59,F,1
2020-04-16,HAMILTON,60-69,M,2
2020-04-16,HANCOCK,80+,M,1
2020-04-16,HANCOCK,30-39,M,1
2020-04-16,HANCOCK,40-49,F,1
2020-04-16,HANCOCK,60-69,M,1
2020-04-16,HANCOCK,50-59,M,1
2020-04-16,HANCOCK,20-29,F,1
2020-04-16,HARRISON,70-79,F,1
2020-04-16,HARRISON,60-69,F,1
2020-04-16,HARRISON,40-49,M,1
2020-04-16,HARRISON,60-69,M,1
2020-04-16,HENDRICKS,30-39,F,1
2020-04-16,HENDRICKS,50-59,F,1
